name,brand,gender,category,size,price,url,img_url,article_no
Limited Edition Fleece Pink Purple,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink-purple_g0w5ro4i,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030105
Limited Edition Fleece Pink Purple,Geggamoja,unisex,accessoarer,6-12M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink-purple_g0w5ro4i,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030105
Beanie Blå,MarQy,unisex,accessoarer,ONE SIZE,149 SEK,https://www.afound.com/sv-se/produkter/beanie-bla_8c2vkyev,https://www.afound.com/globalassets/1/kids/accessories/hats/179207_8f492828eee0951b068005b632daca16.jpg?preset=w100h100,914719
Topline  Cerise/marine,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-cerisemarine_inay7pjc,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779186
Topline  Cerise/marine,Geggamoja,unisex,accessoarer,XXS FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-cerisemarine_inay7pjc,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779186
Topline Marin,Geggamoja,unisex,accessoarer,0-2M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-marin_lkccg5bs,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779570
Topline Marin,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-marin_lkccg5bs,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779570
Topline  Marine/l.blue,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-marinelblue_vf5yj8uv,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779165
Topline St.pink Melwhite,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-stpink-melwhite_rv074u59,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779558
Topline Soft Blueblue,Geggamoja,unisex,accessoarer,0-2M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-soft-blueblue_7ylrhep1,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779600
Topline Soft Blueblue,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-soft-blueblue_7ylrhep1,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779600
Topline  Petrol/orange,Geggamoja,unisex,accessoarer,XXS FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-petrolorange_ibvm6roz,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779310
Topline  Petrol/orange,Geggamoja,unisex,accessoarer,S,199 SEK,https://www.afound.com/sv-se/produkter/topline-petrolorange_ibvm6roz,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779310
Topline  Petrol/orange,Geggamoja,unisex,accessoarer,M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-petrolorange_ibvm6roz,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779310
Tonny 244 Grå,D-XEL,unisex,accessoarer,ONE SIZE,199 SEK,https://www.afound.com/sv-se/produkter/tonny-244-gra_pgz7gmsp,https://www.afound.com/globalassets/1/kids/accessories/hats/179134_173e23fa7a03cb686856b1b5f58fe400.jpg?preset=w100h100,914225
Limited Edition Fleece Pink,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink_h36zaujf,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030100
Limited Edition Fleece Pink,Geggamoja,unisex,accessoarer,6-12M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink_h36zaujf,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030100
Limited Edition Fleece Pink,Geggamoja,unisex,accessoarer,1-2Y FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink_h36zaujf,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030100
Limited Edition Fleece Pink,Geggamoja,unisex,accessoarer,2-4Y FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink_h36zaujf,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030100
Limited Edition Fleece Pink,Geggamoja,unisex,accessoarer,6Y FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-pink_h36zaujf,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030100
Limited Edition Fleece Grey Blue,Geggamoja,unisex,accessoarer,0-2M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-grey-blue_7dpymgyj,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030094
Limited Edition Fleece Grey Blue,Geggamoja,unisex,accessoarer,2-6M,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-grey-blue_7dpymgyj,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030094
Limited Edition Fleece Grey Blue,Geggamoja,unisex,accessoarer,6-12M,199 SEK,https://www.afound.com/sv-se/produkter/limited-edition-fleece-grey-blue_7dpymgyj,https://www.afound.com/globalassets/1/kids/accessories/hats/205569_0d58d35d152745e8f3c6f7358ea5943d.jpg?preset=w100h100,1030094
Nilson Kids Beanie Grey Melange,Didriksons,unisex,accessoarer,52/54 FÅ KVAR!,179 SEK,https://www.afound.com/sv-se/produkter/nilson-kids-beanie-grey-melange_u3y1crbr,https://www.afound.com/globalassets/1/kids/accessories/hats/382130_b505e417a118998ae3de09a100ca50f8.jpg?preset=w100h100,1590125
Nilson Kids Beanie Light Port Blue,Didriksons,unisex,accessoarer,48/50 FÅ KVAR!,179 SEK,https://www.afound.com/sv-se/produkter/nilson-kids-beanie-light-port-blue_kd6mzvhe,https://www.afound.com/globalassets/1/kids/accessories/hats/382130_b505e417a118998ae3de09a100ca50f8.jpg?preset=w100h100,1590141
Nilson Kids Beanie Light Port Blue,Didriksons,unisex,accessoarer,52/54 FÅ KVAR!,179 SEK,https://www.afound.com/sv-se/produkter/nilson-kids-beanie-light-port-blue_kd6mzvhe,https://www.afound.com/globalassets/1/kids/accessories/hats/382130_b505e417a118998ae3de09a100ca50f8.jpg?preset=w100h100,1590141
Finn Kids Cap Old Rust,Didriksons,unisex,accessoarer,54 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/finn-kids-cap-old-rust_9hzf0vre,https://www.afound.com/globalassets/1/kids/accessories/hats/382068_81b927dfa27a2d23e4c5cf74a173b634.jpg?preset=w100h100,1590001
Finn Kids Cap Navy,Didriksons,unisex,accessoarer,54 FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/finn-kids-cap-navy_kyjmz5nu,https://www.afound.com/globalassets/1/kids/accessories/hats/382068_81b927dfa27a2d23e4c5cf74a173b634.jpg?preset=w100h100,1589995
Linne Beanie Grey Melange,Didriksons,unisex,accessoarer,ONE SIZE,249 SEK,https://www.afound.com/sv-se/produkter/linne-beanie-grey-melange_nznfzpzb,https://www.afound.com/globalassets/1/kids/accessories/hats/382109_446f667938677e5b1f4b3009a7eb7b94.jpg?preset=w100h100,1590074
Linne Beanie Navy,Didriksons,unisex,accessoarer,ONE SIZE,249 SEK,https://www.afound.com/sv-se/produkter/linne-beanie-navy_7d0cz4dm,https://www.afound.com/globalassets/1/kids/accessories/hats/382109_446f667938677e5b1f4b3009a7eb7b94.jpg?preset=w100h100,1590076
Topline L.grey Melpeach,Geggamoja,unisex,accessoarer,2-6M FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-lgrey-melpeach_n1z6735d,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779519
Topline L.grey Melpeach,Geggamoja,unisex,accessoarer,XXS FÅ KVAR!,199 SEK,https://www.afound.com/sv-se/produkter/topline-lgrey-melpeach_n1z6735d,https://www.afound.com/globalassets/1/kids/accessories/hats/149201_fc4c90ba8480152fb67e9982bb1129bf.jpg?preset=w100h100,779519
Linne Beanie Dark Red,Didriksons,unisex,accessoarer,ONE SIZE,249 SEK,https://www.afound.com/sv-se/produkter/linne-beanie-dark-red_idgfnc9y,https://www.afound.com/globalassets/1/kids/accessories/hats/382109_446f667938677e5b1f4b3009a7eb7b94.jpg?preset=w100h100,1590082
Haga Beanie Navy,Didriksons,unisex,accessoarer,ONE SIZE FÅ KVAR!,299 SEK,https://www.afound.com/sv-se/produkter/haga-beanie-navy_562vf2wo,https://www.afound.com/globalassets/1/kids/accessories/hats/382105_b41af5ca2eba231e689cd1689fd9518d.jpg?preset=w100h100,1590064
Haga Beanie Grey Melange,Didriksons,unisex,accessoarer,ONE SIZE,299 SEK,https://www.afound.com/sv-se/produkter/haga-beanie-grey-melange_3f9u7511,https://www.afound.com/globalassets/1/kids/accessories/hats/382105_b41af5ca2eba231e689cd1689fd9518d.jpg?preset=w100h100,1590061
Palm City Bag Two Röd,MarQy,unisex,accessoarer,ONE SIZE,399 SEK,https://www.afound.com/sv-se/produkter/palm-city-bag-two-rod_bvs35v95,https://www.afound.com/globalassets/1/kids/accessories/bags/179163_01c966f75c4a8dcdc367e846d259513e.jpg?preset=w100h100,914420
Mno Kids Skull Knit Neyyan Pink,New Era,unisex,accessoarer,ONE SIZE,249 SEK,https://www.afound.com/sv-se/produkter/mno-kids-skull-knit-neyyan-pink_19wtbcym,https://www.afound.com/globalassets/1/kids/accessories/hats/400971_5a62fb358ca061e32a4ee1a3b1856e74.jpg?preset=w100h100,1562747
Raw Knitted Beanie Grape,ebbe Kids,unisex,accessoarer,1-2Y,249 SEK,https://www.afound.com/sv-se/produkter/raw-knitted-beanie-grape_9lb6u9gt,https://www.afound.com/globalassets/1/kids/accessories/hats/258195_7b407da55970a2aac6f08d3c5fb29bba.jpg?preset=w100h100,1222161
Raw Knitted Beanie Grape,ebbe Kids,unisex,accessoarer,3-4Y,249 SEK,https://www.afound.com/sv-se/produkter/raw-knitted-beanie-grape_9lb6u9gt,https://www.afound.com/globalassets/1/kids/accessories/hats/258195_7b407da55970a2aac6f08d3c5fb29bba.jpg?preset=w100h100,1222161
Raw Knitted Beanie Grape,ebbe Kids,unisex,accessoarer,5-6Y,249 SEK,https://www.afound.com/sv-se/produkter/raw-knitted-beanie-grape_9lb6u9gt,https://www.afound.com/globalassets/1/kids/accessories/hats/258195_7b407da55970a2aac6f08d3c5fb29bba.jpg?preset=w100h100,1222161
Moln Eco Body Natur,Färg&Form,unisex,bodies,62 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Natur,Färg&Form,unisex,bodies,68,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Natur,Färg&Form,unisex,bodies,74 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Natur,Färg&Form,unisex,bodies,80,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Natur,Färg&Form,unisex,bodies,86 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Natur,Färg&Form,unisex,bodies,92 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-natur_jcwy9nj9,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253126
Moln Eco Body Ljusblå,Färg&Form,unisex,bodies,62 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-ljusbla_0rl7e56q,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253120
Moln Eco Body Ljusblå,Färg&Form,unisex,bodies,74 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-ljusbla_0rl7e56q,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253120
Moln Eco Body Ljusblå,Färg&Form,unisex,bodies,86 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-ljusbla_0rl7e56q,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253120
Moln Eco Body Ljusblå,Färg&Form,unisex,bodies,92 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-ljusbla_0rl7e56q,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253120
Combinaison Courte        Blanc,Absorba,unisex,bodies,1M FÅ KVAR!,399 SEK,https://www.afound.com/sv-se/produkter/combinaison-courte-blanc_zwvd9tbb,https://www.afound.com/globalassets/1/kids/bodies/503640_c3124a1ee3d5e05e10a60af77066abf6.jpg?preset=w100h100,1958341
Combinaison Courte        Blanc,Absorba,unisex,bodies,3M FÅ KVAR!,399 SEK,https://www.afound.com/sv-se/produkter/combinaison-courte-blanc_zwvd9tbb,https://www.afound.com/globalassets/1/kids/bodies/503640_c3124a1ee3d5e05e10a60af77066abf6.jpg?preset=w100h100,1958341
Combinaison Courte        Blanc,Absorba,unisex,bodies,6M FÅ KVAR!,399 SEK,https://www.afound.com/sv-se/produkter/combinaison-courte-blanc_zwvd9tbb,https://www.afound.com/globalassets/1/kids/bodies/503640_c3124a1ee3d5e05e10a60af77066abf6.jpg?preset=w100h100,1958341
Combinaison Courte        Blanc,Absorba,unisex,bodies,9M FÅ KVAR!,399 SEK,https://www.afound.com/sv-se/produkter/combinaison-courte-blanc_zwvd9tbb,https://www.afound.com/globalassets/1/kids/bodies/503640_c3124a1ee3d5e05e10a60af77066abf6.jpg?preset=w100h100,1958341
Noby Bodystocking,ebbe Kids,unisex,bodies,56 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Noby Bodystocking,ebbe Kids,unisex,bodies,62 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Noby Bodystocking,ebbe Kids,unisex,bodies,68,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Noby Bodystocking,ebbe Kids,unisex,bodies,74,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Noby Bodystocking,ebbe Kids,unisex,bodies,80,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Noby Bodystocking,ebbe Kids,unisex,bodies,86 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/noby-bodystocking_51uq14yv,https://www.afound.com/globalassets/1/kids/bodies/445074_8cb881ab1e21df0f96d884e24796ea73.jpg?preset=w100h100,1794540
Moln Eco Body Mintgrön,Färg&Form,unisex,bodies,68 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-mintgron_h6ohol4a,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253123
Moln Eco Body Mintgrön,Färg&Form,unisex,bodies,74 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-mintgron_h6ohol4a,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253123
Moln Eco Body Mintgrön,Färg&Form,unisex,bodies,80 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-mintgron_h6ohol4a,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253123
Moln Eco Body Mintgrön,Färg&Form,unisex,bodies,86 FÅ KVAR!,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-mintgron_h6ohol4a,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253123
Moln Eco Body Mintgrön,Färg&Form,unisex,bodies,92,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-mintgron_h6ohol4a,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253123
Agneta Pyjama Green,Arket,unisex,bodies,86 FÅ KVAR!,190 SEK,https://www.afound.com/sv-se/produkter/agneta-pyjama-green_hp6r2h5h,https://www.afound.com/globalassets/1/kids/bodies/244534_6425f0c631ecbc876d8742f6ac284f75.jpg?preset=w100h100,1153376
Lucky Onepiece Black,moodie,unisex,bodies,70,249 SEK,https://www.afound.com/sv-se/produkter/lucky-onepiece-black_nazo73e2,https://www.afound.com/globalassets/1/kids/bodies/205654_e6f9f49f4d96c7d2fda3550f929fd850.jpg?preset=w100h100,1030512
Lucky Onepiece Black,moodie,unisex,bodies,80,249 SEK,https://www.afound.com/sv-se/produkter/lucky-onepiece-black_nazo73e2,https://www.afound.com/globalassets/1/kids/bodies/205654_e6f9f49f4d96c7d2fda3550f929fd850.jpg?preset=w100h100,1030512
Lucky Onepiece Black,moodie,unisex,bodies,90,249 SEK,https://www.afound.com/sv-se/produkter/lucky-onepiece-black_nazo73e2,https://www.afound.com/globalassets/1/kids/bodies/205654_e6f9f49f4d96c7d2fda3550f929fd850.jpg?preset=w100h100,1030512
Agneta Pyjama Pink,Arket,unisex,bodies,80 FÅ KVAR!,190 SEK,https://www.afound.com/sv-se/produkter/agneta-pyjama-pink_vgkm1vag,https://www.afound.com/globalassets/1/kids/bodies/244534_6425f0c631ecbc876d8742f6ac284f75.jpg?preset=w100h100,1153383
Agneta Pyjama Pink,Arket,unisex,bodies,92 FÅ KVAR!,190 SEK,https://www.afound.com/sv-se/produkter/agneta-pyjama-pink_vgkm1vag,https://www.afound.com/globalassets/1/kids/bodies/244534_6425f0c631ecbc876d8742f6ac284f75.jpg?preset=w100h100,1153383
Bambina Bodystocking Washed Rose Melange,ebbe Kids,unisex,bodies,68 FÅ KVAR!,179 SEK,https://www.afound.com/sv-se/produkter/bambina-bodystocking-washed-rose-melange_cl052sme,https://www.afound.com/globalassets/1/kids/bodies/176561_563da9cba5404abead71bbbf79da8f3b.jpg?preset=w100h100,897657
Bambina Bodystocking Washed Rose Melange,ebbe Kids,unisex,bodies,74 FÅ KVAR!,179 SEK,https://www.afound.com/sv-se/produkter/bambina-bodystocking-washed-rose-melange_cl052sme,https://www.afound.com/globalassets/1/kids/bodies/176561_563da9cba5404abead71bbbf79da8f3b.jpg?preset=w100h100,897657
Bambina Bodystocking Washed Rose Melange,ebbe Kids,unisex,bodies,80,179 SEK,https://www.afound.com/sv-se/produkter/bambina-bodystocking-washed-rose-melange_cl052sme,https://www.afound.com/globalassets/1/kids/bodies/176561_563da9cba5404abead71bbbf79da8f3b.jpg?preset=w100h100,897657
Moln Eco Body Rosa,Färg&Form,unisex,bodies,50,249 SEK,https://www.afound.com/sv-se/produkter/moln-eco-body-rosa_ypq7wpgj,https://www.afound.com/globalassets/1/kids/bodies/265862_c215d30638811b80c25fa3e0ca91cddf.jpg?preset=w100h100,1253140
